"Category level 1";"Category level 2";"Category level 3";"Category level 4";"Code";"Optional EAN";"Nature of Product authorized";"Mandatory specific data"
"SPORT";"FITNESS - BODYBUILDING - GYMNASTICS";"PISTOLET DE MASSAGE";"PISTOLET DE MASSAGE";"0U080101";"No";"Standard";
"SPORT";"FITNESS - BODYBUILDING - GYMNASTICS";"PIT";"PIT";"0U080C01";"No";"Standard";
"SPORT";"FITNESS - BODYBUILDING - GYMNASTICS";"PUSH UP - PUSH UP BARS - KETTLEBELL";"PUSH UP - PUSH UP BARS - KETTLEBELL";"0U081F01";"No";"Standard";
"SPORT";"FITNESS - BODYBUILDING - GYMNASTICS";"RECEPTION MAT";"RECEPTION MAT";"0U080T01";"No";"Standard";
"SPORT";"FITNESS - BODYBUILDING - GYMNASTICS";"RESISTANCE ELASTIC - RESISTANCE HARNESS - EXPANDER - ELASTIBAND";"RESISTANCE ELASTIC - RESISTANCE HARNESS - EXPANDER - ELASTIBAND";"0U080A01";"No";"Standard";
"SPORT";"FITNESS - BODYBUILDING - GYMNASTICS";"RIDER";"RIDER";"0U080P01";"No";"Standard";
"SPORT";"FITNESS - BODYBUILDING - GYMNASTICS";"ROBE DE YOGA";"ROBE DE YOGA";"0U081A01";"No";"Variant";
"SPORT";"FITNESS - BODYBUILDING - GYMNASTICS";"ROULEAU DE MASSAGE";"ROULEAU DE MASSAGE";"0U081J01";"No";"Standard";
"SPORT";"FITNESS - BODYBUILDING - GYMNASTICS";"ROWING MACHINE";"ROWING MACHINE";"0U080O01";"No";"Standard";
"SPORT";"FITNESS - BODYBUILDING - GYMNASTICS";"RUNNING MAT";"RUNNING MAT";"0U080S01";"No";"Standard";
"SPORT";"FITNESS - BODYBUILDING - GYMNASTICS";"RUN-UP TRACK";"RUN-UP TRACK";"0U080J01";"No";"Standard";
"SPORT";"FITNESS - BODYBUILDING - GYMNASTICS";"SAC DE YOGA";"SAC DE YOGA";"0U080B01";"No";"Standard";
"SPORT";"FITNESS - BODYBUILDING - GYMNASTICS";"SANGLE DE MUSCULATION - SANGLE DE SUSPENSION - ANNEAUX DE GYMNASTIQUE";"SANGLE DE MUSCULATION - SANGLE DE SUSPENSION - ANNEAUX DE GYMNASTIQUE";"0U081K01";"No";"Standard";
"SPORT";"FITNESS - BODYBUILDING - GYMNASTICS";"SANGLES DE YOGA";"SANGLES DE YOGA";"0U081101";"No";"Standard";
"SPORT";"FITNESS - BODYBUILDING - GYMNASTICS";"SHORT DE YOGA";"SHORT DE YOGA";"0U081C01";"No";"Variant";
"SPORT";"FITNESS - BODYBUILDING - GYMNASTICS";"SKIPPING ROPE";"SKIPPING ROPE";"0U080901";"No";"Standard";
"SPORT";"FITNESS - BODYBUILDING - GYMNASTICS";"STEPPER - CLIMBER";"STEPPER - CLIMBER";"0U080R01";"No";"Standard";
"SPORT";"FITNESS - BODYBUILDING - GYMNASTICS";"STORAGE RACK - EXERCISE RACK - SUPPORT";"STORAGE RACK - EXERCISE RACK - SUPPORT";"0U080N01";"No";"Standard";
"SPORT";"FITNESS - BODYBUILDING - GYMNASTICS";"SWEAT-SHIRT DE YOGA";"SWEAT-SHIRT DE YOGA";"0U081E01";"No";"Variant";
"SPORT";"FITNESS - BODYBUILDING - GYMNASTICS";"TOP / T-SHIRT DE YOGA";"TOP / T-SHIRT DE YOGA";"0U081701";"No";"Variant";
"SPORT";"FITNESS - BODYBUILDING - GYMNASTICS";"TRACTION BAR";"TRACTION BAR";"0U080701";"No";"Standard";
"SPORT";"FITNESS - BODYBUILDING - GYMNASTICS";"TRAINING BICYCLE - INDOOR CYCLING - SPIN BIKE - BIKE FIT";"TRAINING BICYCLE - INDOOR CYCLING - SPIN BIKE - BIKE FIT";"0U081301";"No";"Standard";
"SPORT";"FITNESS - BODYBUILDING - GYMNASTICS";"TRAMPOLINE";"TRAMPOLINE";"0U080V01";"No";"Standard";
"SPORT";"FITNESS - BODYBUILDING - GYMNASTICS";"VAULTING HORSE";"VAULTING HORSE";"0U080E01";"No";"Standard";
"SPORT";"FITNESS - BODYBUILDING - GYMNASTICS";"VIBRATING PLATE";"VIBRATING PLATE";"0U080L01";"No";"Standard";
"SPORT";"FITNESS - BODYBUILDING - GYMNASTICS";"WAIST SUPPORT BELT";"WAIST SUPPORT BELT";"0U080Y01";"No";"Standard";
"SPORT";"FITNESS - BODYBUILDING - GYMNASTICS";"WORKOUT HANDLE - BALL";"WORKOUT HANDLE - BALL";"0U080M01";"No";"Standard";
"SPORT";"FOOTBALL (SOCCER)";"CORNER POST";"CORNER POST";"0U0V0B01";"No";"Standard";
"SPORT";"FOOTBALL (SOCCER)";"CRAMPON FOR SHOE - CRAMPON KEY";"CRAMPON FOR SHOE - CRAMPON KEY";"0U0V0301";"No";"Standard";
"SPORT";"FOOTBALL (SOCCER)";"ENSEMBLE DE VETEMENTS DE FOOTBALL - TENUE DE FOOTBALL";"ENSEMBLE DE VETEMENTS DE FOOTBALL - TENUE DE FOOTBALL";"0U0V0I01";"No";"Variant";
"SPORT";"FOOTBALL (SOCCER)";"FOOTBALL - SOCCER BALL";"FOOTBALL - SOCCER BALL";"0U0V0401";"No";"Variant";
"SPORT";"FOOTBALL (SOCCER)";"FOOTBALL (SOCCER) SHOES - BOOTS";"FOOTBALL (SOCCER) SHOES - BOOTS";"0U0V0101";"No";"Variant";
"SPORT";"FOOTBALL (SOCCER)";"FOOTBALL (SOCCER) SOCKS";"FOOTBALL (SOCCER) SOCKS";"0U0V0701";"No";"Variant";
"SPORT";"FOOTBALL (SOCCER)";"FOOTBALL GOAL ";"FOOTBALL GOAL ";"0U0V0501";"No";"Standard";
"SPORT";"FOOTBALL (SOCCER)";"FOOTBALL SHIRT - JERSEY";"FOOTBALL SHIRT - JERSEY";"0U0V0901";"No";"Variant";
"SPORT";"FOOTBALL (SOCCER)";"FOOTBALL SHORTS";"FOOTBALL SHORTS";"0U0V0A01";"No";"Variant";
"SPORT";"FOOTBALL (SOCCER)";"FUTSAL - INDOOR FOOTBALL BOOTS";"FUTSAL - INDOOR FOOTBALL BOOTS";"0U0V0201";"No";"Variant";
"SPORT";"FOOTBALL (SOCCER)";"GOALKEEPER GLOVES";"GOALKEEPER GLOVES";"0U0V0801";"No";"Variant";
"SPORT";"FOOTBALL (SOCCER)";"MINI CAGE - MINI GOAL";"MINI CAGE - MINI GOAL";"0U0V0601";"No";"Standard";
"SPORT";"FOOTBALL (SOCCER)";"SWEAT-SHIRT DE FOOTBALL";"SWEAT-SHIRT DE FOOTBALL";"0U0V0D01";"No";"Variant";
"SPORT";"FOOTBALL (SOCCER)";"VESTE DE FOOTBALL – MANTEAU DE FOOTBALL – DOUDOUNE DE FOOTBALL ";"VESTE DE FOOTBALL – MANTEAU DE FOOTBALL – DOUDOUNE DE FOOTBALL ";"0U0V0C01";"No";"Variant";
"SPORT";"GOLF";"AUTO-PUTTING - BALL RETURNER";"AUTO-PUTTING - BALL RETURNER";"0U0B0101";"No";"Standard";
"SPORT";"GOLF";"BALL NET";"BALL NET";"0U0B0601";"No";"Standard";
"SPORT";"GOLF";"CAP - CLUB COVER";"CAP - CLUB COVER";"0U0B0201";"No";"Standard";
"SPORT";"GOLF";"DIVOT REPAIR TOOL";"DIVOT REPAIR TOOL";"0U0B0A01";"No";"Standard";
"SPORT";"GOLF";"GOLF BAG";"GOLF BAG";"0U0B0B01";"No";"Standard";
"SPORT";"GOLF";"GOLF BALL";"GOLF BALL";"0U0B0H01";"No";"Standard";
"SPORT";"GOLF";"GOLF BALL COUNTER";"GOLF BALL COUNTER";"0U0B0501";"No";"Standard";
"SPORT";"GOLF";"GOLF BALL PICK UP";"GOLF BALL PICK UP";"0U0B0901";"No";"Standard";
"SPORT";"GOLF";"GOLF CADDY";"GOLF CADDY";"0U0B0301";"No";"Standard";
"SPORT";"GOLF";"GOLF CLUB - SERIES PACK - PACKAGE WITH BAG";"GOLF CLUB - SERIES PACK - PACKAGE WITH BAG";"0U0B0401";"No";"Standard";
"SPORT";"GOLF";"GOLF GLOVE";"GOLF GLOVE";"0U0B0801";"No";"Variant";
"SPORT";"GOLF";"GOLF PRODUCT PACK";"GOLF PRODUCT PACK";"0U0B0F01";"No";"Standard";
"SPORT";"GOLF";"GOLF SHOES";"GOLF SHOES";"0U0B0G01";"No";"Variant";
"SPORT";"GOLF";"GOLF SIMULATOR";"GOLF SIMULATOR";"0U0B0C01";"No";"Standard";
"SPORT";"GOLF";"GRIP";"GRIP";"0U0B0701";"No";"Standard";
"SPORT";"GOLF";"PUTTING MAT - APPROACH NET - TRAINING EQUIPMENT";"PUTTING MAT - APPROACH NET - TRAINING EQUIPMENT";"0U0B0D01";"No";"Standard";
"SPORT";"GOLF";"TEE";"TEE";"0U0B0E01";"No";"Standard";
"SPORT";"HANDBALL";"ENSEMBLE DE VETEMENTS DE HANDBALL - TENUE DE HANDBALL";"ENSEMBLE DE VETEMENTS DE HANDBALL - TENUE DE HANDBALL";"0U0W0B01";"No";"Variant";
"SPORT";"HANDBALL";"GANTS DE GARDIEN DE HANDBALL";"GANTS DE GARDIEN DE HANDBALL";"0U0W0701";"No";"Variant";
"SPORT";"HANDBALL";"HANDBALL";"HANDBALL BALL";"0U0W0201";"No";"Variant";
"SPORT";"HANDBALL";"HANDBALL GOAL";"HANDBALL GOAL";"0U0W0301";"No";"Standard";
"SPORT";"HANDBALL";"HANDBALL SHIRT";"HANDBALL SHIRT";"0U0W0401";"No";"Variant";
"SPORT";"HANDBALL";"HANDBALL SHOES";"HANDBALL SHOES";"0U0W0101";"No";"Variant";
"SPORT";"HANDBALL";"HANDBALL SHORTS";"HANDBALL SHORTS";"0U0W0501";"No";"Variant";
"SPORT";"ICE SPORTS";"ANTI-SLIP CRAMPON FOR ICE";"ANTI-SLIP CRAMPON FOR ICE";"0U0K0C01";"No";"Standard";
"SPORT";"ICE SPORTS";"CURLING BROOM -  BRUSH";"CURLING BROOM -  BRUSH";"0U0K0901";"No";"Standard";
"SPORT";"ICE SPORTS";"CURLING SHOES";"CURLING SHOES";"0U0K0601";"No";"Variant";
"SPORT";"ICE SPORTS";"HOCKEY - SLED - SLEDGE HELMET";"HOCKEY - SLED - SLEDGE HELMET";"0U0K0801";"No";"Variant";
"SPORT";"ICE SPORTS";"HOCKEY GOAL";"HOCKEY GOAL";"0U0K0701";"No";"Standard";
"SPORT";"ICE SPORTS";"HOCKEY STICK - HANDLE - PALLET - BROOM";"HOCKEY STICK - HANDLE - PALLET - BROOM";"0U0K0101";"No";"Standard";
"SPORT";"ICE SPORTS";"ICE SKATE - BLADE - BLADE HOLDER";"ICE SKATE - BLADE - BLADE HOLDER";"0U0K0401";"No";"Standard";
"SPORT";"ICE SPORTS";"ICE SPORTS KIT";"ICE SPORTS KIT";"0U0K0501";"No";"Standard";
"SPORT";"ICE SPORTS";"PUCK - CURLING STONE";"PUCK - CURLING STONE";"0U0K0301";"No";"Standard";
"SPORT";"ICE SPORTS";"RACE SLEDGE - SKELETON";"RACE SLEDGE - SKELETON";"0U0K0A01";"No";"Standard";
"SPORT";"ICE SPORTS";"SLEDGE - SKELETON - BOBSLEIGH";"SLEDGE - SKELETON - BOBSLEIGH";"0U0K0201";"No";"Standard";
"SPORT";"ICE SPORTS";"TENUE DE PATINAGE ARTISTIQUE";"TENUE DE PATINAGE ARTISTIQUE";"0U0K0H01";"No";"Variant";
"SPORT";"MARTIAL ARTS - BOXING";"BAG FOR TRAINING WEAPON";"BAG FOR TRAINING WEAPON";"0U010301";"No";"Standard";
"SPORT";"MARTIAL ARTS - BOXING";"BELT - OBI";"BELT - OBI";"0U010H01";"No";"Variant";
"SPORT";"MARTIAL ARTS - BOXING";"BOX ROBE";"BOX ROBE";"0U010K01";"No";"Variant";
"SPORT";"MARTIAL ARTS - BOXING";"BOX SHORTS";"BOX SHORTS";"0U010L01";"No";"Variant";
"SPORT";"MARTIAL ARTS - BOXING";"BOXING - FIGHTING SPORT HEADGEAR";"BOXING - FIGHTING SPORT HEADGEAR";"0U010F01";"No";"Variant";
"SPORT";"MARTIAL ARTS - BOXING";"BOXING - KICK-BOXING - TAEKWONDO SHOES";"BOXING - KICK-BOXING - TAEKWONDO SHOES";"0U010E01";"No";"Variant";
"SPORT";"MARTIAL ARTS - BOXING";"BOXING GLOVE - MITTEN - BANDAGE";"BOXING GLOVE - MITTEN - BANDAGE";"0U010201";"No";"Variant";
"SPORT";"MARTIAL ARTS - BOXING";"BOXING MITTENS - BAND";"BOXING MITTENS - BAND";"0U010801";"No";"Variant";
"SPORT";"MARTIAL ARTS - BOXING";"BOXING RING  - CAGE - SURROUND - ANGLE ACCESSORY";"BOXING RING  - CAGE - SURROUND - ANGLE ACCESSORY";"0U010B01";"No";"Standard";
"SPORT";"MARTIAL ARTS - BOXING";"BOXING RING CANVAS - MAT";"BOXING RING CANVAS - MAT";"0U010D01";"No";"Standard";
"SPORT";"MARTIAL ARTS - BOXING";"BOXING RING MUFF - ROPE HOLDER";"BOXING RING MUFF - ROPE HOLDER";"0U010C01";"No";"Standard";
"SPORT";"MARTIAL ARTS - BOXING";"COMBAT SPORT GLOVES - MITTEN";"COMBAT SPORT GLOVES - MITTEN";"0U010401";"No";"Variant";
"SPORT";"MARTIAL ARTS - BOXING";"KIMONO";"KIMONO";"0U010I01";"No";"Variant";
"SPORT";"MARTIAL ARTS - BOXING";"MARTIAL ARTS HEADBAND - SCARF";"MARTIAL ARTS HEADBAND - SCARF";"0U010G01";"No";"Variant";
"SPORT";"MARTIAL ARTS - BOXING";"OPPONENT PUNCHING BAG";"OPPONENT PUNCHING BAG";"0U010A01";"No";"Standard";
"SPORT";"MARTIAL ARTS - BOXING";"PANTALON DE SPORT DE COMBAT";"PANTALON DE SPORT DE COMBAT";"0U010W01";"No";"Variant";
"SPORT";"MARTIAL ARTS - BOXING";"PUNCH MITTS - PAO";"PUNCH MITTS - PAO";"0U010901";"No";"Variant";
"SPORT";"MARTIAL ARTS - BOXING";"RING - RING ACCESSORY";"RING - RING ACCESSORY";"0U010601";"No";"Standard";
"SPORT";"MARTIAL ARTS - BOXING";"RING PACK - KIT - MURAL KIT MMA";"RING PACK - KIT - MURAL KIT MMA";"0U010M01";"No";"Standard";
"SPORT";"MARTIAL ARTS - BOXING";"STRIKING IMPLEMENTS - PUNCH BALL - PEAR - BEAR PAW - RACKET - PAO";"STRIKING IMPLEMENTS - PUNCH BALL - PEAR - BEAR PAW - RACKET - PAO";"0U010501";"No";"Standard";
"SPORT";"MARTIAL ARTS - BOXING";"TATAMI - MAT - UNDERLAY";"TATAMI - MAT - UNDERLAY";"0U010701";"No";"Standard";
"SPORT";"MARTIAL ARTS - BOXING";"TENUE COMPLETE DE COMBAT";"TENUE COMPLETE DE COMBAT";"0U010T01";"No";"Variant";
"SPORT";"MARTIAL ARTS - BOXING";"WEAPON - SABRE - EPEE - STICK ";"WEAPON - SABRE - EPEE - STICK ";"0U010101";"No";"Standard";
"SPORT";"MARTIAL ARTS - BOXING";"WRESTLING - COMBAT COMBINATION";"WRESTLING - COMBAT COMBINATION";"0U010N01";"No";"Variant";
"SPORT";"MEASURING INSTRUMENT";"ALTIMETER";"ALTIMETER";"0U0C0101";"No";"Standard";
"SPORT";"MEASURING INSTRUMENT";"BIKE COMPUTER";"BIKE COMPUTER";"0U0C0B01";"No";"Standard";
"SPORT";"MEASURING INSTRUMENT";"COMPASS";"COMPASS";"0U0C0201";"No";"Standard";
"SPORT";"MEASURING INSTRUMENT";"DEPTH METER";"DEPTH METER";"0U0C0A01";"No";"Standard";
"SPORT";"MEASURING INSTRUMENT";"DIVE COMPUTER";"DIVE COMPUTER";"0U0C0801";"No";"Standard";
"SPORT";"MEASURING INSTRUMENT";"MAP MEASURER";"MAP MEASURER";"0U0C0501";"No";"Standard";
"SPORT";"MEASURING INSTRUMENT";"METER - RANGEFINDER";"METER - RANGEFINDER";"0U0C0601";"No";"Standard";
"SPORT";"MEASURING INSTRUMENT";"MUZZLE VELOVITY RADAR";"MUZZLE VELOVITY RADAR";"0U0C0F01";"No";"Standard";
"SPORT";"MEASURING INSTRUMENT";"PEOPLE COUNTER ";"PEOPLE COUNTER ";"0U0C0E01";"No";"Standard";
"SPORT";"MEASURING INSTRUMENT";"PERFORMANCE RECORDER";"PERFORMANCE RECORDER";"0U0C0C01";"No";"Standard";
"SPORT";"MEASURING INSTRUMENT";"SPORTS COACH - DAILY ACTIVITY MONITORING ";"CARDIOFREQUENCEMETRE - ACCESSOIRE - PIECE DETACHEE";"0U0C0D03";"No";"Standard";
"SPORT";"MEASURING INSTRUMENT";"SPORTS COACH - DAILY ACTIVITY MONITORING ";"PODOMETRE";"0U0C0D02";"No";"Standard";
"SPORT";"MEASURING INSTRUMENT";"SPORTS COACH - DAILY ACTIVITY MONITORING ";"SPORTS COACH - DAILY ACTIVITY MONITORING ";"0U0C0D01";"No";"Standard";
"SPORT";"MEASURING INSTRUMENT";"STOPWATCH";"STOPWATCH";"0U0C0401";"No";"Standard";
"SPORT";"MEASURING INSTRUMENT";"TIMER - CLOCK";"TIMER - CLOCK";"0U0C0G01";"No";"Standard";
"SPORT";"MOBILITE URBAINE";"ACCESSOIRES GYROPODE - HOVERBOARD";"ACCESSOIRES GYROPODE - HOVERBOARD";"0U050101";"No";"Standard";
"SPORT";"MOBILITE URBAINE";"DRAISIENNE ELECTRIQUE";"DRAISIENNE ELECTRIQUE";"0U050201";"No";"Standard";
"SPORT";"MOBILITE URBAINE";"GYROPODE";"GYROPODE";"0U050301";"No";"Standard";
"SPORT";"MOBILITE URBAINE";"HOVERBOARD";"HOVERBOARD";"0U050401";"No";"Standard";
"SPORT";"MOBILITE URBAINE";"PIECES DETACHEES TROTTINETTE ELECTRIQUE";"PIECES DETACHEES TROTTINETTE ELECTRIQUE";"0U050501";"No";"Standard";
"SPORT";"MOBILITE URBAINE";"ROUE ELECTRIQUE";"ROUE ELECTRIQUE";"0U050601";"No";"Standard";
"SPORT";"MOBILITE URBAINE";"SKATEBOARD ELECTRIQUE";"SKATEBOARD ELECTRIQUE";"0U050701";"No";"Standard";
"SPORT";"MOBILITE URBAINE";"TROTTINETTE ELECTRIQUE";"TROTTINETTE ELECTRIQUE";"0U050801";"No";"Standard";
"SPORT";"MOUNTAINEERING SPORTS";"AFTER-SKI";"AFTER-SKI";"0U0L0O01";"No";"Variant";
"SPORT";"MOUNTAINEERING SPORTS";"AVALANCHE EQUIPMENT - SENSOR - SHOVEL -TRANSCEIVER";"AVALANCHE EQUIPMENT - SENSOR - SHOVEL -TRANSCEIVER";"0U0L0801";"No";"Standard";
"SPORT";"MOUNTAINEERING SPORTS";"CHAUSSETTES DE RANDONNEE - CHAUSSETTES D'ALPINISME";"CHAUSSETTES DE RANDONNEE - CHAUSSETTES D'ALPINISME";"0U0L0401";"No";"Variant";
"SPORT";"MOUNTAINEERING SPORTS";"CLIMBING - MOUNTAINEERING PROTECTION HELMET";"CLIMBING - MOUNTAINEERING PROTECTION HELMET";"0U0L1201";"No";"Variant";
"SPORT";"MOUNTAINEERING SPORTS";"CLIMBING HOLDS";"CLIMBING HOLDS";"0U0L0I01";"No";"Standard";
"SPORT";"MOUNTAINEERING SPORTS";"CLIMBING SHOE";"CLIMBING SHOE";"0U0L0P01";"No";"Variant";
"SPORT";"MOUNTAINEERING SPORTS";"COMBINAISON DE SKI DE FOND";"COMBINAISON DE SKI DE FOND";"0U0L1Q01";"No";"Variant";
"SPORT";"MOUNTAINEERING SPORTS";"CRASH PAD - RECEPTION CARPETS";"CRASH PAD - RECEPTION CARPETS";"0U0L0301";"No";"Standard";
"SPORT";"MOUNTAINEERING SPORTS";"FIXING - PAD FOR SNOWBOARD";"FIXING - PAD FOR SNOWBOARD";"0U0L0601";"No";"Standard";
"SPORT";"MOUNTAINEERING SPORTS";"FIXING FOR SKI";"FIXING FOR SKI";"0U0L0501";"No";"Standard";
"SPORT";"MOUNTAINEERING SPORTS";"GANTS D'ESCALADE";"GANTS D'ESCALADE";"0U0L1R01";"No";"Variant";
"SPORT";"MOUNTAINEERING SPORTS";"GUETRES DE RANDONNEE - GUETRES D'ALPINISME";"GUETRES DE RANDONNEE - GUETRES D'ALPINISME";"0U0L1S01";"No";"Variant";
"SPORT";"MOUNTAINEERING SPORTS";"HARNESSES - SHOULDER STRAP";"HARNESSES - SHOULDER STRAP";"0U0L0701";"No";"Standard";
"SPORT";"MOUNTAINEERING SPORTS";"HIKING RUCKSACK";"HIKING RUCKSACK";"0U0L0K01";"No";"Standard";
"SPORT";"MOUNTAINEERING SPORTS";"HIKING SANDALS";"HIKING SANDALS";"0U0L0T01";"No";"Variant";
"SPORT";"MOUNTAINEERING SPORTS";"HIKING SHOES";"HIKING SHOES";"0U0L0R01";"No";"Variant";
"SPORT";"MOUNTAINEERING SPORTS";"ICE AXE - WRIST STRAP - PIN";"ICE AXE - WRIST STRAP - PIN";"0U0L0F01";"No";"Standard";
"SPORT";"MOUNTAINEERING SPORTS";"JOERING SKI";"JOERING SKI";"0U0L1101";"No";"Standard";
"SPORT";"MOUNTAINEERING SPORTS";"LEASH";"LEASH";"0U0L0901";"No";"Standard";
"SPORT";"MOUNTAINEERING SPORTS";"MASQUE D'ENTRAINEMENT EN ALTITUDE";"MASQUE D'ENTRAINEMENT EN ALTITUDE";"0U0L1T01";"No";"Variant";
"SPORT";"MOUNTAINEERING SPORTS";"MONOSKI";"MONOSKI";"0U0L1301";"No";"Variant";
"SPORT";"MOUNTAINEERING SPORTS";"MOUNTAIN BOARD";"MOUNTAIN BOARD";"0U0L0H01";"No";"Variant";
"SPORT";"MOUNTAINEERING SPORTS";"MOUNTAIN MASK - GOGGLES";"MOUNTAIN MASK - GOGGLES";"0U0L0B01";"No";"Standard";
"SPORT";"MOUNTAINEERING SPORTS";"MOUNTAINEERING SNOWSHOE";"MOUNTAINEERING SNOWSHOE";"0U0L0J01";"No";"Standard";
"SPORT";"MOUNTAINEERING SPORTS";"OVER SHOES - COVER SHOES";"OVER SHOES - COVER SHOES";"0U0L0U01";"No";"Variant";
"SPORT";"MOUNTAINEERING SPORTS";"PANTALON D'ALPINISME - SURPANTALON D'ALPINISME";"PANTALON D'ALPINISME - SURPANTALON D'ALPINISME";"0U0L1U01";"No";"Variant";
"SPORT";"MOUNTAINEERING SPORTS";"PANTALON D'ESCALADE";"PANTALON D'ESCALADE";"0U0L1V01";"No";"Variant";
"SPORT";"MOUNTAINEERING SPORTS";"PANTALON SPORT DE MONTAGNE - SHORT SPORT DE MONTAGNE";"PANTALON SPORT DE MONTAGNE - SHORT SPORT DE MONTAGNE";"0U0L1L01";"No";"Variant";
"SPORT";"MOUNTAINEERING SPORTS";"ROPE AND ROPE EQUIPMENT";"ROPE AND ROPE EQUIPMENT";"0U0L0201";"No";"Standard";
"SPORT";"MOUNTAINEERING SPORTS";"SKATES";"SKATES";"0U0L1401";"No";"Standard";
"SPORT";"MOUNTAINEERING SPORTS";"SKI - FREERIDE SUIT";"SKI - FREERIDE SUIT";"0U0L0W01";"No";"Variant";
"SPORT";"MOUNTAINEERING SPORTS";"SKI - SNOWBOARD GOGGLES";"SKI - SNOWBOARD GOGGLES";"0U0L0Z01";"No";"Variant";
"SPORT";"MOUNTAINEERING SPORTS";"SKI - SNOWBOARD HELMET";"SKI - SNOWBOARD HELMET";"0U0L0X01";"No";"Variant";
"SPORT";"MOUNTAINEERING SPORTS";"SKI - SNOWBOARD PANTS";"SKI - SNOWBOARD PANTS";"0U0L1001";"No";"Variant";
"SPORT";"MOUNTAINEERING SPORTS";"SKI - SNOWBOARD SOCKS";"SKI - SNOWBOARD SOCKS";"0U0L0M01";"No";"Variant";
"SPORT";"MOUNTAINEERING SPORTS";"SKI - TELEMARK - SNOW SCOOTER - MONOSKI - SKWAL";"SKI - TELEMARK - SNOW SCOOTER - MONOSKI - SKWAL";"0U0L0L01";"No";"Variant";
"SPORT";"MOUNTAINEERING SPORTS";"SKI BIKE - SKI BOB - SNOW BIKE";"SKI BIKE - SKI BOB - SNOW BIKE";"0U0L1501";"No";"Standard";
"SPORT";"MOUNTAINEERING SPORTS";"SKI GLOVES - MITTENS";"SKI GLOVES - MITTENS";"0U0L0Y01";"No";"Variant";
"SPORT";"MOUNTAINEERING SPORTS";"SKI JACKET";"SKI JACKET";"0U0L0V01";"No";"Variant";
"SPORT";"MOUNTAINEERING SPORTS";"SKI POLE";"SKI POLE";"0U0L1B01";"No";"Variant";
"SPORT";"MOUNTAINEERING SPORTS";"SKI SHOES";"SKI SHOES";"0U0L0S01";"No";"Variant";
"SPORT";"MOUNTAINEERING SPORTS";"SKI SKINS";"SKI SKINS";"0U0L0N01";"No";"Standard";
"SPORT";"MOUNTAINEERING SPORTS";"SKWAL";"SKWAL";"0U0L1601";"No";"Standard";
"SPORT";"MOUNTAINEERING SPORTS";"SLEDGE";"SLEDGE";"0U0L1A01";"No";"Standard";
"SPORT";"MOUNTAINEERING SPORTS";"SNAP HOOK- STRIPPER - BELAY - DESCENDER - BLOCKER";"SNAP HOOK- STRIPPER - BELAY - DESCENDER - BLOCKER";"0U0L0C01";"No";"Standard";
"SPORT";"MOUNTAINEERING SPORTS";"SNOW SHOVEL";"SNOW SHOVEL";"0U0L0E01";"No";"Standard";
"SPORT";"MOUNTAINEERING SPORTS";"SNOWBOARD";"SNOWBOARD";"0U0L0G01";"No";"Variant";
"SPORT";"MOUNTAINEERING SPORTS";"SNOWBOARDING SHOES - BOOTS";"SNOWBOARDING SHOES - BOOTS";"0U0L0Q01";"No";"Variant";
"SPORT";"MOUNTAINEERING SPORTS";"SNOWSCOOT";"SNOWSCOOT";"0U0L1701";"No";"Standard";
"SPORT";"MOUNTAINEERING SPORTS";"STICK";"STICK";"0U0L0101";"No";"Standard";
"SPORT";"MOUNTAINEERING SPORTS";"TELEMARK";"TELEMARK";"0U0L1801";"No";"Standard";
"SPORT";"MOUNTAINEERING SPORTS";"TOOL EQUIPMENT";"TOOL EQUIPMENT";"0U0L0D01";"No";"Standard";
"SPORT";"MOUNTAINEERING SPORTS";"YOONER";"YOONER";"0U0L1901";"No";"Standard";
"SPORT";"MULTISPORT";"BOTTLE - BOTTLE HOLDER";"BOTTLE - BOTTLE HOLDER";"0U0D0H01";"No";"Standard";
"SPORT";"MULTISPORT";"CAMEL BACK - HYDRATION PACK - WATER POUCH";"CAMEL BACK - HYDRATION PACK - WATER POUCH";"0U0D0701";"No";"Standard";
"SPORT";"MULTISPORT";"CARD HOLDER - POUCH";"CARD HOLDER - POUCH";"0U0D0M01";"No";"Standard";
"SPORT";"MULTISPORT";"CHALK";"CHALK";"0U0D1401";"No";"Standard";
"SPORT";"MULTISPORT";"CHALK BUCKET";"CHALK BUCKET";"0U0D0U01";"No";"Standard";
"SPORT";"MULTISPORT";"CHAUSSETTES MULTISPORT";"CHAUSSETTES MULTISPORT";"0U0D0401";"No";"Variant";
"SPORT";"MULTISPORT";"CHAUSSURES MULTISPORT";"CHAUSSURES MULTISPORT";"0U0D0101";"No";"Variant";
"SPORT";"MULTISPORT";"DRAWSTRING POUCH - MAGNESIA BAG";"DRAWSTRING POUCH - MAGNESIA BAG";"0U0D0V01";"No";"Standard";
"SPORT";"MULTISPORT";"FLAG - BANNER -SCRAF";"FLAG - BANNER -SCRAF";"0U0D0Y01";"No";"Standard";
"SPORT";"MULTISPORT";"HEADLAMP SPARE PARTS";"HEADLAMP SPARE PARTS";"0U0D0301";"No";"Standard";
"SPORT";"MULTISPORT";"JERRY CAN";"JERRY CAN";"0U0D0G01";"No";"Standard";
"SPORT";"MULTISPORT";"LAMPE FRONTALE MULTISPORT";"LAMPE FRONTALE MULTISPORT";"0U0D0201";"No";"Standard";
